,Rank,Country,Country Code,Year,Score,GDP,Family,HealthyLife,Freedom,Generosity,Corruption,CleanCooking,ElectricAccess,CO2,InternetAccess,MilitaryGDP,MobileSubs,InfantMortality
397,126,Mauritania,MRT,2018,4.356,0.557,1.245,0.292,0.129,0.134,0.093,43.299999,44.29382706,0.908407126,,2.112482087,103.7060504,51.5
398,122,Mauritania,MRT,2019,4.49,0.57,1.167,0.489,0.066,0.106,0.088,43.400002,45.81206894,,,1.980663209,104.090067,50.2
399,71,Mauritius,MUS,2015,5.477,1.00761,0.98521,0.7095,0.56066,0.37744,0.07521,100.0,99.4298172,3.136372817,50.13931848,0.146135699,139.9254916,12.8
400,66,Mauritius,MUS,2016,5.648,1.14372,0.75695,0.66189,0.46145,0.36951,0.05203,100.0,99.54343414,3.197535681,52.19132594,0.179867285,143.755473,12.8
401,64,Mauritius,MUS,2017,5.62900018692017,1.18939554691315,1.20956099033356,0.638007462024689,0.491247326135635,0.360933750867844,0.0421815551817417,100.0,99.61,3.305359031,55.4032403,0.171040746,145.4726338,13.2
402,55,Mauritius,MUS,2018,5.891,1.09,1.387,0.684,0.584,0.245,0.05,100.0,99.42006683,3.264040313,58.5961697,0.162491818,151.3591149,13.7
403,57,Mauritius,MUS,2019,5.888,1.12,1.402,0.798,0.498,0.215,0.06,100.0,100.0,,61.72995515,0.155938299,147.0148102,14.3
404,14,Mexico,MEX,2015,7.187,1.02054,0.91451,0.81444,0.48181,0.14074,0.21312,84.599998,99.0,3.87819451,57.43104299,0.466676122,88.37175565,13.9
405,21,Mexico,MEX,2016,6.778,1.11508,0.7146,0.71143,0.37709,0.11735,0.18355,84.699997,99.5,3.885809372,59.540446,0.495064414,90.59237542,13.5
406,25,Mexico,MEX,2017,6.57800006866455,1.15318381786346,1.210862159729,0.709978997707367,0.412730008363724,0.120990432798862,0.132774114608765,84.699997,100.0,3.781215828,63.85224909,0.436510296,91.62670695,13.0
407,24,Mexico,MEX,2018,6.488,1.038,1.252,0.761,0.479,0.069,0.095,84.699997,99.5,3.741477725,65.77263448,0.477517407,95.2316028,12.6
408,23,Mexico,MEX,2019,6.595,1.07,1.323,0.861,0.433,0.074,0.073,84.800003,100.0,,70.06991047,0.52348249,95.66159745,12.2
409,52,Moldova,MDA,2015,5.889,0.59448,1.01528,0.61826,0.32818,0.20951,0.01615,94.900002,100.0,2.829393233,69.00000447,0.297625495,91.21617904,13.6
410,55,Moldova,MDA,2016,5.897,0.69177,0.83132,0.52309,0.25202,0.19997,0.01903,95.199997,100.0,2.904891566,70.99999911,0.340329873,93.17465849,13.3
411,56,Moldova,MDA,2017,5.83799982070923,0.728870630264282,1.25182557106018,0.589465200901031,0.240729048848152,0.208779126405716,0.0100912861526012,95.300003,99.98,2.961717622,76.12451989,0.319318626,92.28905501,13.1
412,67,Moldova,MDA,2018,5.64,0.657,1.301,0.62,0.232,0.171,0.0,95.599998,99.99,3.171832063,,0.32637511,89.75768174,12.9
413,71,Moldova,MDA,2019,5.529,0.685,1.328,0.739,0.245,0.181,0.0,95.699997,100.0,,,0.355073047,89.37944428,12.7
414,100,Mongolia,MNG,2015,4.874,0.82819,1.3006,0.60268,0.43626,0.3323,0.02666,44.099998,88.05883789,5.769680363,22.50000413,0.865841302,102.3251098,16.6
415,101,Mongolia,MNG,2016,4.907,0.98853,1.08983,0.55469,0.35972,0.34539,0.03285,46.200001,91.00872803,5.944984194,22.2657705,0.863495191,110.1823278,15.9
416,100,Mongolia,MNG,2017,4.95499992370605,1.02723586559296,1.4930112361908,0.557783484458923,0.394143968820572,0.338464230298996,0.0329022891819477,47.599998,93.87606049,6.252834169,23.71426517,0.765300911,124.805205,15.1
417,94,Mongolia,MNG,2018,5.125,0.914,1.517,0.575,0.395,0.253,0.032,49.799999,98.1,6.725098053,47.13000188,0.730921186,133.1783386,14.4
418,83,Mongolia,MNG,2019,5.285,0.948,1.531,0.667,0.317,0.235,0.038,51.599998,99.12526703,,51.07999408,0.707609532,137.0136492,13.8
419,82,Montenegro,MNE,2015,5.192,0.97438,0.90557,0.72521,0.1826,0.1614,0.14296,61.5,100.0,3.793242563,68.11978601,1.40371624,160.7592877,3.3
420,88,Montenegro,MNE,2016,5.161,1.07838,0.74173,0.63533,0.15111,0.17191,0.12721,61.599998,100.0,3.390631252,69.88164684,1.411279816,165.9184968,3.0
421,83,Montenegro,MNE,2017,5.23699998855591,1.12112903594971,1.23837649822235,0.667464673519135,0.194989055395126,0.197911024093628,0.0881741940975189,61.900002,100.0,3.583060319,71.27233254,1.362776386,166.4651995,2.6
422,81,Montenegro,MNE,2018,5.347,1.017,1.279,0.729,0.259,0.111,0.081,62.099998,100.0,4.049968902,71.51710049,1.43362923,180.6938097,2.4
423,73,Montenegro,MNE,2019,5.523,1.051,1.361,0.871,0.197,0.142,0.08,62.200001,100.0,,73.47666575,1.40106975,183.2837304,2.1
424,92,Morocco,MAR,2015,5.013,0.73479,0.64095,0.60954,0.41691,0.07172,0.08546,97.699997,97.3,1.821795354,57.07999935,3.230153348,124.279337,20.2
425,90,Morocco,MAR,2016,5.151,0.84058,0.38595,0.59471,0.25646,0.04053,0.08404,97.800003,97.8,1.795806751,58.27123642,3.219526441,118.1848162,19.1
426,84,Morocco,MAR,2017,5.2350001335144,0.878114581108093,0.774864435195923,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,97.900002,100.0,1.852941845,61.76221201,3.183041239,123.4247246,18.2
427,85,Morocco,MAR,2018,5.254,0.779,0.797,0.669,0.46,0.026,0.074,98.0,98.1,1.850726784,64.80386519,3.118587555,124.1715549,17.4
428,89,Morocco,MAR,2019,5.208,0.801,0.782,0.782,0.418,0.036,0.076,98.099998,99.6,,74.37631447,3.09993597,127.9529984,16.7
429,94,Mozambique,MOZ,2015,4.971,0.08308,1.02626,0.09131,0.34037,0.22269,0.15603,4.0,24.0,0.208564448,6.5,0.840285274,74.45799316,61.3
430,113,Mozambique,MOZ,2017,4.55000019073486,0.234305649995804,0.870701014995575,0.106654435396194,0.480791091918945,0.322228103876114,0.179436385631561,4.4000001,24.3,0.210129447,7.8,0.987964415,41.45170351,57.5
431,123,Mozambique,MOZ,2018,4.417,0.198,0.902,0.173,0.531,0.206,0.158,4.5,31.1,0.225115201,10.4,1.335336546,47.71577872,56.0
432,123,Mozambique,MOZ,2019,4.466,0.204,0.986,0.39,0.494,0.197,0.138,4.9000001,29.61616135,,15.1,1.419986943,48.65094674,54.3
433,129,Myanmar,MMR,2015,4.307,0.27108,0.70905,0.48246,0.44017,0.79588,0.19034,20.200001,60.5,0.360853051,,4.301367428,77.81539875,41.0
434,119,Myanmar,MMR,2016,4.395,0.34112,0.69981,0.3988,0.42692,0.81971,0.20243,22.9,55.6,0.412666941,,4.086562921,95.3647362,39.7
435,114,Myanmar,MMR,2017,4.54500007629395,0.367110550403595,1.12323594093323,0.397522568702698,0.514492034912109,0.838075160980225,0.188816204667091,25.299999,69.8148366,0.588207515,23.62108195,3.648932114,89.81715795,38.5
436,130,Myanmar,MMR,2018,4.308,0.682,1.174,0.429,0.58,0.598,0.178,27.9,66.17798615,0.605492803,,2.307457006,113.8444919,37.2
437,131,Myanmar,MMR,2019,4.36,0.71,1.181,0.555,0.525,0.566,0.172,30.299999,68.35665131,,,2.09498789,,36.1
438,113,Namibia,NAM,2016,4.574,0.93287,0.70362,0.34745,0.48614,0.07795,0.10398,44.799999,49.7,1.848990095,31.03334594,3.772549964,112.803281,32.8
439,111,Namibia,NAM,2017,4.57399988174438,0.964434325695038,1.0984708070755,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268,45.5,52.5,1.802197016,36.83740647,3.34616995,111.552451,32.2
440,119,Namibia,NAM,2018,4.441,0.874,1.281,0.365,0.519,0.051,0.064,45.900002,53.96953964,1.735898378,40.0,3.140659563,103.3739724,31.7
441,113,Namibia,NAM,2019,4.639,0.879,1.313,0.477,0.401,0.07,0.056,46.299999,55.19511795,,40.5,3.092932642,103.2494698,30.9
442,121,Nepal,NPL,2015,4.514,0.35997,0.86449,0.56874,0.38282,0.32296,0.05907,27.700001,83.52746582,0.239126119,17.58161801,1.556630126,101.854612,29.2
443,107,Nepal,NPL,2016,4.793,0.44626,0.69699,0.50073,0.37012,0.3816,0.07008,28.6,90.7,0.342583453,19.68876384,1.700897728,117.8146017,27.8
444,99,Nepal,NPL,2017,4.96199989318848,0.479820191860199,1.17928326129913,0.504130780696869,0.440305948257446,0.394096165895462,0.0729755461215973,29.299999,89.92308044,0.399165018,21.40351043,1.708544543,130.629366,26.6
445,101,Nepal,NPL,2018,4.88,0.425,1.228,0.539,0.526,0.302,0.078,30.200001,93.92,0.428179218,,1.539234028,139.4463618,25.5
446,100,Nepal,NPL,2019,4.913,0.446,1.226,0.677,0.439,0.285,0.089,31.0,89.9,,,1.376595177,,24.5
447,7,Netherlands,NLD,2015,7.378,1.32944,1.28017,0.89284,0.61576,0.4761,0.31814,100.0,100.0,9.333572532,91.72413793,1.132711505,122.8506375,3.4
448,7,Netherlands,NLD,2016,7.339,1.46468,1.02912,0.81231,0.55211,0.47416,0.29927,100.0,100.0,9.293428178,90.4109589,1.163626918,123.0177086,3.4
449,6,Netherlands,NLD,2017,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.470489829778671,0.282661825418472,100.0,100.0,9.100887639,93.19727891,1.156803668,120.6250011,3.5
450,6,Netherlands,NLD,2018,7.441,1.361,1.488,0.878,0.638,0.333,0.295,100.0,100.0,8.772823734,91.89189189,1.216674182,123.7312099,3.5
451,5,Netherlands,NLD,2019,7.488,1.396,1.522,0.999,0.557,0.322,0.298,100.0,100.0,,93.2885906,1.322929921,127.2845209,3.5
452,9,New Zealand,NZL,2015,7.286,1.25018,1.31967,0.90837,0.63938,0.47501,0.42922,100.0,100.0,6.983555343,88.22288882,1.111071249,121.3557518,4.6
453,8,New Zealand,NZL,2016,7.334,1.36066,1.17278,0.83096,0.58147,0.49401,0.41904,100.0,100.0,6.614199953,88.47018635,1.131044127,130.9219373,4.4
454,8,New Zealand,NZL,2017,7.31400012969971,1.40570604801178,1.54819512367249,0.816759705543518,0.614062130451202,0.500005125999451,0.382816702127457,100.0,100.0,6.838956291,90.81109307,1.146306923,136.1113084,4.3
455,8,New Zealand,NZL,2018,7.324,1.268,1.601,0.876,0.669,0.365,0.389,100.0,100.0,6.572664572,,1.23108197,134.9319679,4.2
456,8,New Zealand,NZL,2019,7.307,1.303,1.557,1.026,0.585,0.33,0.38,100.0,100.0,,,1.42603423,,4.1
457,57,Nicaragua,NIC,2015,5.828,0.59325,1.14184,0.74314,0.55475,0.27815,0.19317,50.5,83.34231567,0.846826586,19.7042915,0.775537372,116.7261909,16.6
458,48,Nicaragua,NIC,2016,5.992,0.69384,0.89521,0.65213,0.46582,0.29773,0.16292,51.799999,84.74318695,0.853430457,24.57183396,0.639876676,122.8671311,16.0
459,43,Nicaragua,NIC,2017,6.07100009918213,0.737299203872681,1.28721570968628,0.653095960617065,0.447551846504211,0.301674216985703,0.130687981843948,53.0,86.06150055,0.845752981,27.86304001,0.623899055,128.1139122,15.4
460,41,Nicaragua,NIC,2018,6.141,0.668,1.319,0.7,0.527,0.208,0.128,54.299999,87.19432068,0.805815233,,0.622743176,115.0959067,14.8
461,45,Nicaragua,NIC,2019,6.105,0.694,1.325,0.835,0.435,0.2,0.127,55.400002,88.21266937,,,0.606875679,88.43373663,14.3
462,144,Niger,NER,2015,3.845,0.0694,0.77265,0.29707,0.47692,0.19387,0.15639,1.6,16.6,0.09849181,2.476219975,,44.79127561,51.8
463,142,Niger,NER,2016,3.856,0.1327,0.6053,0.26162,0.38041,0.2097,0.17176,1.9,17.22759056,0.094762615,4.32275803,2.185306217,35.94148156,50.4
464,135,Niger,NER,2017,4.02799987792969,0.161925330758095,0.993025004863739,0.26850500702858,0.36365869641304,0.228673845529556,0.138572946190834,2.0,17.90511894,0.09582274,10.22431156,2.486945777,40.63849996,49.1
465,134,Niger,NER,2018,4.166,0.131,0.867,0.221,0.39,0.175,0.099,2.2,17.6,0.102037038,,2.471940558,,47.9
466,114,Niger,NER,2019,4.628,0.138,0.774,0.366,0.318,0.188,0.102,2.4000001,18.77472496,,,2.651043859,,46.7
467,78,Nigeria,NGA,2015,5.268,0.65435,0.90432,0.16007,0.34334,0.27233,0.0403,5.5,52.5,0.597060396,24.5,0.417636537,83.26830849,79.3
468,103,Nigeria,NGA,2016,4.875,0.75216,0.64498,0.05108,0.27854,0.23219,0.0305,6.9000001,59.3,0.583027843,25.67,0.43294778,82.99740158,78.3
469,95,Nigeria,NGA,2017,5.07399988174438,0.783756256103516,1.21577048301697,0.0569157302379608,0.394952565431595,0.230947196483612,0.0261215660721064,8.6999998,54.4,0.591596789,28.0,0.430671215,75.92482161,77.1
470,91,Nigeria,NGA,2018,5.155,0.689,1.172,0.048,0.462,0.201,0.032,10.7,56.5,0.667110199,31.9,0.506944514,88.18424125,75.7
471,85,Nigeria,NGA,2019,5.265,0.696,1.111,0.245,0.426,0.215,0.041,13.0,55.4,,33.6,0.459170522,91.85357742,74.0
472,84,North Macedonia,MKD,2019,5.274,0.983,1.294,0.838,0.345,0.185,0.034,76.0,100.0,,81.41288276,1.164594116,92.20306231,6.0
473,4,Norway,NOR,2015,7.522,1.459,1.33095,0.88521,0.66973,0.34699,0.36503,100.0,100.0,7.447085509,96.81032569,1.507279581,109.905197,2.2
474,4,Norway,NOR,2016,7.498,1.57744,1.1269,0.79579,0.59609,0.37895,0.35776,100.0,100.0,7.249949804,97.29820367,1.626681488,109.1149238,2.1
475,1,Norway,NOR,2017,7.53700017929077,1.61646318435669,1.53352355957031,0.796666502952576,0.635422587394714,0.36201223731041,0.315963834524155,100.0,100.0,6.992651841,96.3576013,1.719497163,107.9930692,2.1
476,2,Norway,NOR,2018,7.594,1.456,1.582,0.861,0.686,0.286,0.34,100.0,100.0,7.031361189,96.49165799,1.726244408,107.1737116,2.0
477,3,Norway,NOR,2019,7.554,1.488,1.582,1.028,0.603,0.271,0.341,100.0,100.0,,98.00000439,1.853081753,107.3802483,1.9
478,22,Oman,OMN,2015,6.853,1.36011,1.08182,0.76276,0.63274,0.21542,0.32524,100.0,100.0,16.00528292,73.53,10.93096096,155.7561043,9.6
479,81,Pakistan,PAK,2015,5.194,0.59543,0.41411,0.51466,0.12102,0.33671,0.10464,43.099998,71.41212463,0.820300353,11.0,3.551387243,63.13069982,62.1
480,92,Pakistan,PAK,2016,5.132,0.68816,0.26135,0.40306,0.14622,0.31185,0.1388,44.5,71.58531952,0.886749485,12.38544676,3.59474547,67.02750435,60.5
481,80,Pakistan,PAK,2017,5.26900005340576,0.72688353061676,0.672690689563751,0.402047783136368,0.23521526157856,0.315446019172668,0.124348066747189,46.0,70.79,0.950909547,13.78,3.774448861,69.51482483,58.9
482,75,Pakistan,PAK,2018,5.472,0.652,0.81,0.424,0.334,0.216,0.113,47.700001,72.63497925,0.981820105,15.34,4.129131364,72.55706103,57.3
483,67,Pakistan,PAK,2019,5.653,0.677,0.886,0.535,0.313,0.22,0.098,49.099998,73.91436005,,17.07090203,4.108816358,76.37688644,55.7
484,25,Panama,PAN,2015,6.786,1.06353,1.1985,0.79661,0.5421,0.24434,0.0927,100.0,92.2937088,2.696239628,51.20542499,0.0,144.6881141,14.6
485,25,Panama,PAN,2016,6.701,1.18306,0.98912,0.70835,0.48927,0.2418,0.08423,100.0,93.17071533,2.6677744,54.0,0.0,127.3636031,14.1
486,30,Panama,PAN,2017,6.4520001411438,1.23374843597412,1.37319254875183,0.706156134605408,0.550026834011078,0.21055693924427,0.070983923971653,100.0,93.7,2.495882403,59.9506309,0.0,128.5729731,13.7
487,27,Panama,PAN,2018,6.43,1.112,1.438,0.759,0.597,0.125,0.063,100.0,94.94482422,2.42765632,61.80553132,0.0,137.0014238,13.2
488,31,Panama,PAN,2019,6.321,1.149,1.442,0.91,0.516,0.109,0.054,100.0,95.83455658,,63.62841477,0.0,137.1897018,12.8
489,53,Paraguay,PRY,2015,5.878,0.75985,1.30477,0.66098,0.53899,0.3424,0.08242,65.0,99.331532,0.952345926,49.71630466,1.068847829,110.8127891,19.0
490,70,Paraguay,PRY,2016,5.538,0.89373,1.11111,0.58295,0.46235,0.25296,0.07396,66.0,98.4,1.054902434,53.40412748,0.951883545,110.4988999,18.4
491,70,Paraguay,PRY,2017,5.49300003051758,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,67.0,99.3,1.164982151,61.07575622,0.892393872,108.7550409,17.8
492,64,Paraguay,PRY,2018,5.681,0.835,1.522,0.615,0.541,0.162,0.074,67.5,99.6,1.210453778,64.99354302,0.957366157,106.9525792,17.2
493,63,Paraguay,PRY,2019,5.743,0.855,1.475,0.777,0.514,0.184,0.08,68.199997,100.0,,68.51762842,0.968225096,110.1809661,16.7
494,58,Peru,PER,2015,5.824,0.90019,0.97459,0.73017,0.41496,0.14982,0.05989,75.900002,93.852179,1.766284697,40.85260091,1.730910598,112.3563679,12.2
495,64,Peru,PER,2016,5.743,0.99602,0.81255,0.62994,0.37502,0.14527,0.05292,77.900002,94.2,1.827909662,45.46174069,1.304784399,119.4241828,11.7
496,63,Peru,PER,2017,5.71500015258789,1.03522527217865,1.21877038478851,0.630166113376617,0.450002878904343,0.126819714903831,0.0470490865409374,79.599998,94.8,1.717004408,50.45041218,1.246312804,123.7597545,11.2
497,65,Peru,PER,2018,5.663,0.934,1.249,0.674,0.53,0.092,0.034,81.699997,95.2,1.69681923,55.05433424,1.174986356,131.7778873,10.7
498,65,Peru,PER,2019,5.697,0.96,1.274,0.854,0.455,0.083,0.027,83.300003,98.34660339,,59.95050106,1.192773184,,10.3
499,90,Philippines,PHL,2015,5.073,0.70532,1.03516,0.58114,0.62545,0.24991,0.12279,42.5,89.08,1.113176292,,1.08846304,115.3994392,23.4
500,82,Philippines,PHL,2016,5.279,0.81217,0.87877,0.47036,0.54854,0.21674,0.11757,43.5,92.04637146,1.205049261,,1.045585147,115.8522806,23.0
501,72,Philippines,PHL,2017,5.42999982833862,0.85769921541214,1.25391757488251,0.468009054660797,0.585214674472809,0.193513423204422,0.0993318930268288,44.900002,93.0,1.298718327,,1.247077075,114.0711091,22.6
502,71,Philippines,PHL,2018,5.524,0.775,1.312,0.513,0.643,0.12,0.105,46.0,94.43275452,1.33369096,,0.819584674,126.2046486,22.1
503,69,Philippines,PHL,2019,5.631,0.807,1.293,0.657,0.558,0.117,0.107,47.400002,95.62862396,,46.88,0.920263122,154.7610716,21.5
504,60,Poland,POL,2015,5.791,1.12555,1.27948,0.77903,0.53122,0.16759,0.04212,100.0,100.0,7.609299873,67.99698716,2.137407113,143.3904315,4.2
505,57,Poland,POL,2016,5.835,1.24585,1.04685,0.69058,0.4519,0.14443,0.055,100.0,100.0,7.894108855,73.3007041,1.938462678,139.5179369,4.1
506,46,Poland,POL,2017,5.97300004959106,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,100.0,100.0,8.237562431,75.98536595,1.894930987,132.9502666,4.0
507,42,Poland,POL,2018,6.123,1.176,1.448,0.781,0.546,0.108,0.064,100.0,100.0,8.235472255,77.54173454,2.04957213,127.3299496,3.9
508,40,Poland,POL,2019,6.182,1.206,1.438,0.884,0.483,0.117,0.05,100.0,100.0,,80.43590724,1.975746349,127.7270912,3.8
509,88,Portugal,PRT,2015,5.102,1.15991,1.13935,0.87519,0.51469,0.13719,0.01078,100.0,100.0,4.812669843,68.63286148,1.787974411,112.9851121,3.0
510,94,Portugal,PRT,2016,5.123,1.27607,0.94367,0.79363,0.44727,0.11691,0.01521,100.0,100.0,4.72231143,70.42356709,2.004124282,112.0724654,3.0
511,89,Portugal,PRT,2017,5.19500017166138,1.3151752948761,1.36704301834106,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399,100.0,100.0,5.177519101,73.79121395,1.683336736,114.341985,3.0
512,77,Portugal,PRT,2018,5.41,1.188,1.429,0.884,0.562,0.055,0.017,100.0,100.0,4.840612761,74.66096815,1.795969796,115.6330424,2.9
513,66,Portugal,PRT,2019,5.693,1.221,1.431,0.999,0.508,0.047,0.025,100.0,100.0,,75.34637155,1.835769729,116.4632624,2.8
514,15,Puerto Rico,PRI,2016,7.039,1.35943,1.08113,0.77758,0.46823,0.22202,0.12275,,100.0,,68.6438072,,99.05733105,
515,28,Qatar,QAT,2015,6.611,1.69042,1.0786,0.79733,0.6404,0.32573,0.52208,100.0,100.0,32.47056953,92.88482645,,145.7868972,6.7
516,36,Qatar,QAT,2016,6.375,1.82427,0.87964,0.71723,0.56679,0.32388,0.48049,100.0,100.0,32.128042,95.12466217,,137.606042,6.3
517,35,Qatar,QAT,2017,6.375,1.87076568603516,1.27429687976837,0.710098087787628,0.604130983352661,0.330473870038986,0.439299255609512,100.0,100.0,32.17937063,97.38884917,,146.3838592,6.0
518,32,Qatar,QAT,2018,6.374,1.649,1.303,0.748,0.654,0.256,0.171,100.0,100.0,32.41563917,99.65284913,,141.8558268,5.6
519,29,Qatar,QAT,2019,6.374,1.684,1.313,0.871,0.555,0.22,0.167,100.0,100.0,,99.65280421,,138.3290367,5.3
520,86,Romania,ROU,2015,5.124,1.04345,0.88588,0.7689,0.35068,0.13748,0.00649,100.0,100.0,3.678916669,55.76315563,1.451968796,116.0341126,7.7
521,71,Romania,ROU,2016,5.528,1.1697,0.72803,0.67602,0.36712,0.12889,0.00679,100.0,99.1,3.610752001,59.50395129,1.406136954,115.6782699,7.0
522,57,Romania,ROU,2017,5.82499980926514,1.21768391132355,1.15009129047394,0.685158312320709,0.457003742456436,0.133519917726517,0.00438790069893003,100.0,100.0,3.782790244,63.74728218,1.721071687,113.9718904,6.5
523,52,Romania,ROU,2018,5.945,1.116,1.219,0.726,0.528,0.088,0.001,100.0,100.0,3.845132759,70.68127793,1.805241726,116.0354133,6.1
524,48,Romania,ROU,2019,6.07,1.162,1.232,0.825,0.462,0.083,0.005,100.0,100.0,,73.65747575,1.842511893,117.0747154,5.8
525,154,Rwanda,RWA,2015,3.465,0.22208,0.7737,0.42864,0.59201,0.22628,0.55191,0.60000002,22.8,0.081800915,18.0,1.252583459,77.04779924,34.6
526,152,Rwanda,RWA,2016,3.515,0.32846,0.61586,0.31865,0.5432,0.23552,0.50521,0.69999999,29.37,0.089983322,20.0,1.282656297,76.45612537,33.7
527,151,Rwanda,RWA,2017,3.47099995613098,0.368745893239975,0.945707023143768,0.326424807310104,0.581843852996826,0.252756029367447,0.455220013856888,0.89999998,34.1,0.087639054,21.76763262,1.264674914,73.61026382,32.9
528,151,Rwanda,RWA,2018,3.408,0.332,0.896,0.4,0.636,0.2,0.444,1.2,34.74223709,0.087790824,25.0,1.251740352,78.85411036,32.0
529,152,Rwanda,RWA,2019,3.334,0.359,0.711,0.614,0.555,0.217,0.411,1.5,37.78243637,,26.0,1.239645168,76.49153596,31.1
530,35,Saudi Arabia,SAU,2015,6.411,1.39541,1.08393,0.72025,0.31048,0.13706,0.32524,100.0,100.0,17.69171234,69.6162358,13.32567233,166.4563349,7.8
531,34,Saudi Arabia,SAU,2016,6.379,1.48953,0.84829,0.59267,0.37904,0.15457,0.30008,100.0,99.9,17.1603242,74.87927469,9.87273833,147.7417643,7.3
532,37,Saudi Arabia,SAU,2017,6.3439998626709,1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,0.147616013884544,0.27343225479126,100.0,99.93,16.33476362,94.17559961,10.22384814,121.4789509,6.9
533,33,Saudi Arabia,SAU,2018,6.371,1.379,1.331,0.633,0.509,0.098,0.127,100.0,100.0,15.26878053,93.31000185,9.469201025,122.5733112,6.6
534,28,Saudi Arabia,SAU,2019,6.375,1.403,1.357,0.795,0.439,0.08,0.132,100.0,100.0,,95.7247356,7.812684846,120.5147446,6.3
535,142,Senegal,SEN,2015,3.904,0.36498,0.97619,0.4354,0.36772,0.20843,0.10713,27.4,60.5,0.636556012,21.7,1.209099171,102.6135684,34.7
536,128,Senegal,SEN,2016,4.219,0.44314,0.77416,0.40457,0.31056,0.19103,0.11681,26.6,64.5,0.661619418,25.66476804,1.602097454,101.2869961,33.3
537,115,Senegal,SEN,2017,4.53499984741211,0.479309022426605,1.17969191074371,0.409362852573395,0.377922266721725,0.183468893170357,0.115460447967052,25.799999,61.7,0.620648569,29.64312367,1.471063,102.1986069,32.0
538,109,Senegal,SEN,2018,4.631,0.429,1.117,0.433,0.406,0.138,0.082,25.1,66.0,0.621912357,35.3,1.658240078,104.450641,30.8
539,111,Senegal,SEN,2019,4.681,0.45,1.134,0.571,0.292,0.153,0.072,24.5,70.4,,39.5,1.51347929,109.721371,29.8
540,87,Serbia,SRB,2015,5.123,0.92053,1.00964,0.74836,0.20107,0.19231,0.02617,66.900002,99.9,6.36470223,65.3170254,1.826086336,129.3835881,5.4
541,86,Serbia,SRB,2016,5.177,1.03437,0.81329,0.6458,0.15718,0.20737,0.04339,66.800003,100.0,6.551132125,67.05684137,1.745155727,129.1774948,5.2
542,73,Serbia,SRB,2017,5.39499998092651,1.06931757926941,1.25818979740143,0.65078467130661,0.208715528249741,0.220125883817673,0.0409037806093693,66.699997,100.0,6.680095225,70.33083553,1.837507527,123.1427546,5.1
543,78,Serbia,SRB,2018,5.398,0.975,1.369,0.685,0.288,0.134,0.043,66.400002,100.0,6.521922194,73.36070915,1.614937596,121.0748239,5.0
544,70,Serbia,SRB,2019,5.603,1.004,1.383,0.854,0.282,0.137,0.039,66.099998,99.8,,77.41677362,2.216105685,122.0477413,4.9
545,123,Sierra Leone,SLE,2015,4.507,0.33024,0.95571,0.0,0.4084,0.21488,0.08786,0.5,19.52425957,0.131066917,6.344421603,0.923453252,78.87713099,95.1
546,111,Sierra Leone,SLE,2016,4.635,0.36485,0.628,0.0,0.30685,0.23897,0.08196,0.5,20.3,0.130989244,11.77318438,1.116382358,85.67897704,89.7
547,106,Sierra Leone,SLE,2017,4.70900011062622,0.36842092871666,0.984136044979095,0.00556475389748812,0.318697690963745,0.293040901422501,0.0710951760411263,0.60000002,23.4,0.129533212,13.23693043,1.093816897,88.46989546,87.3
548,113,Sierra Leone,SLE,2018,4.571,0.256,0.813,0.0,0.355,0.238,0.053,0.60000002,26.1,0.133330736,15.8,0.751992569,83.07224041,84.8
549,129,Sierra Leone,SLE,2019,4.374,0.268,0.841,0.242,0.309,0.252,0.045,0.69999999,22.7,,16.8,0.73496769,86.13360825,82.4
550,24,Singapore,SGP,2015,6.798,1.52186,1.02,1.02525,0.54252,0.31105,0.4921,100.0,100.0,8.220412567,79.012957,3.046712659,147.2259695,2.2
551,22,Singapore,SGP,2016,6.739,1.64555,0.86758,0.94719,0.4877,0.32706,0.46987,100.0,100.0,8.232150937,84.45226789,3.099315294,149.6506495,2.2
552,26,Singapore,SGP,2017,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.345965981483459,0.46430778503418,100.0,100.0,8.451151436,84.45226789,2.9841821,146.8437245,2.2
553,34,Singapore,SGP,2018,6.343,1.529,1.451,1.008,0.631,0.261,0.457,100.0,100.0,8.399134832,88.16563603,2.835500815,148.821563,2.1
554,34,Singapore,SGP,2019,6.262,1.572,1.463,1.141,0.556,0.271,0.453,100.0,100.0,,88.94925269,2.86534683,155.6474064,2.0
555,55,Slovenia,SVN,2015,5.848,1.18498,1.27385,0.87337,0.60855,0.25328,0.03787,100.0,100.0,6.382264187,73.09865997,0.930119532,113.6504025,2.1
556,63,Slovenia,SVN,2016,5.768,1.29947,1.05613,0.79151,0.53164,0.25738,0.03635,100.0,100.0,6.745625513,75.49850426,1.004287078,115.0200317,2.0
